ID_Klijenta,Država,Odobreni_Iznos_EUR,Mjesečna_Primanje_EUR,Trenutni_Dug_EUR,Starost_Klijenta,Staž_Godine,Godine_Kreditne_Povijesti,Broj_članova_Kućanstva,Spol,Stambeni_Status,Obrazovanje
2083,Hrvatska,78567.3,5280.05,,18.0,6.0,27.0,6.0,m,vl,SSS
2084,Hrvatska,126534.96,7901.04,26946.15,,12.0,23.0,4.0,muško,podstanar,SSS
2085,Hrvatska,92638.71,8154.06,45000.0,33.0,19.0,18.0,6.0,M,podstanar,VSS
2086,Hrvatska,93600.83,7402.39,35353.34,38.0,16.0,0.0,4.0,muško,vl,SSS
2087,Hrvatska,105605.67,7031.87,,34.0,22.0,3.0,5.0,muško,vl,SSS
2088,Hrvatska,89775.78,6237.56,41362.93,47.0,,23.0,6.0,f,vl,SSS
2089,Hrvatska,79819.16,6863.54,45000.0,18.0,6.0,,1.0,m,vlasnik,VSS
2090,Hrvatska,81073.0,8048.07,45000.0,36.0,14.0,9.0,3.0,muško,podstanar,magisterij
2091,Hrvatska,83567.97,4660.82,45000.0,18.0,8.0,11.0,1.0,M,,SSS
2092,Hrvatska,84255.56,5264.15,45000.0,43.0,18.0,17.0,5.0,žensko,vl,SSS
2093,Hrvatska,99552.59,5940.86,35842.4,34.0,12.0,22.0,9.0,muško,vlasnik,SSS
2094,Hrvatska,86038.92,8087.98,45000.0,39.0,22.0,19.0,2.0,M,,VSS
2095,Hrvatska,99652.8,8085.97,45000.0,26.0,15.0,5.0,1.0,M,vlasnik,VSS
2096,Hrvatska,83385.67,5386.08,45000.0,48.0,22.0,20.0,1.0,muško,vl,
2097,Hrvatska,86572.7,6216.09,45000.0,,17.0,1.0,3.0,m,podstanar,SSS
2098,Hrvatska,45035.99,,45000.0,41.0,13.0,,2.0,muško,podstanar,VSS
2099,Hrvatska,103326.55,,37898.61,34.0,16.0,1.0,4.0,M,vl,
2100,Hrvatska,91929.77,6162.69,43999.36,41.0,17.0,29.0,2.0,žensko,vl,SSS
2101,Hrvatska,104960.2,7511.73,45000.0,28.0,12.0,8.0,3.0,muško,podstanar,
2102,Hrvatska,27074.89,2055.84,45000.0,44.0,21.0,26.0,4.0,žensko,podstanar,SSS
2103,Hrvatska,126767.49,10000.0,,51.0,27.0,9.0,1.0,M,vl,magisterij
2104,Hrvatska,82208.21,7019.61,45000.0,46.0,25.0,1.0,1.0,muško,vlasnik,VSS
2105,Hrvatska,107163.66,8844.36,45000.0,28.0,10.0,7.0,3.0,M,vlasnik,VSS
2106,Hrvatska,64201.88,7380.95,45000.0,39.0,16.0,23.0,3.0,muško,podstanar,magisterij
2107,Hrvatska,97255.48,7468.71,43394.88,22.0,11.0,16.0,4.0,f,podstanar,VSS
2108,Hrvatska,63931.69,7285.15,,41.0,19.0,16.0,1.0,m,podstanar,magisterij
2109,Hrvatska,72524.62,4298.13,,,22.0,28.0,6.0,M,podstanar,SSS
2110,Hrvatska,123280.63,8259.25,40257.08,18.0,9.0,3.0,5.0,M,podstanar,SSS
2111,Hrvatska,81186.35,6672.1,45000.0,23.0,15.0,17.0,2.0,m,,VSS
2112,Hrvatska,89348.66,8726.27,45000.0,32.0,16.0,11.0,2.0,žensko,podstanar,VSS
2113,Hrvatska,102401.35,6806.81,45000.0,32.0,18.0,30.0,2.0,M,podstanar,SSS
2114,Hrvatska,94913.64,5625.46,45000.0,23.0,8.0,16.0,3.0,f,vl,SSS
2115,Hrvatska,88008.38,5800.14,45000.0,39.0,17.0,8.0,3.0,m,podstanar,SSS
2116,Hrvatska,92299.22,6412.96,,38.0,20.0,28.0,3.0,muško,podstanar,SSS
2117,Hrvatska,133068.31,9707.9,44463.64,33.0,21.0,18.0,1.0,,podstanar,SSS
2118,Hrvatska,83847.62,6795.12,45000.0,27.0,13.0,13.0,1.0,M,vlasnik,VSS
2119,Hrvatska,89021.98,8143.58,45000.0,45.0,20.0,13.0,6.0,M,podstanar,magisterij
2120,Hrvatska,106013.09,8975.96,45000.0,,29.0,29.0,3.0,f,podstanar,VSS
2121,Hrvatska,107110.52,7950.4,45000.0,30.0,7.0,16.0,1.0,muško,podstanar,VSS
2122,Hrvatska,108740.61,10000.0,32844.9,29.0,9.0,1.0,2.0,m,vl,magisterij
2123,Hrvatska,97774.6,6389.5,45000.0,40.0,20.0,7.0,3.0,,podstanar,SSS
2124,Hrvatska,62139.9,4107.84,45000.0,31.0,13.0,4.0,3.0,M,vl,SSS
2125,Hrvatska,117668.63,,45000.0,34.0,18.0,26.0,2.0,žensko,podstanar,SSS
2126,Hrvatska,62073.09,6796.39,45000.0,42.0,18.0,6.0,4.0,f,podstanar,magisterij
2127,Hrvatska,91052.71,5933.32,45000.0,18.0,9.0,21.0,1.0,,vl,SSS
2128,Hrvatska,69914.48,6153.83,45000.0,48.0,,,2.0,M,vlasnik,VSS
2129,Hrvatska,83717.23,5655.95,45000.0,36.0,18.0,,1.0,f,podstanar,SSS
2130,Hrvatska,91575.25,9153.93,45000.0,31.0,17.0,15.0,4.0,M,vl,magisterij
2131,Hrvatska,91427.14,6313.15,45000.0,34.0,19.0,16.0,5.0,muško,podstanar,
2132,Hrvatska,93438.42,8151.15,45000.0,35.0,22.0,21.0,2.0,M,podstanar,VSS
2133,Hrvatska,117274.23,8014.6,38649.07,,9.0,26.0,4.0,f,vl,SSS
2134,Hrvatska,94070.69,6498.17,45000.0,50.0,24.0,6.0,2.0,f,podstanar,SSS
2135,Hrvatska,80116.87,6050.01,45000.0,35.0,10.0,,3.0,M,vl,VSS
2136,Hrvatska,104281.74,9977.23,45000.0,39.0,16.0,7.0,4.0,žensko,,magisterij
2137,Hrvatska,108789.41,8992.38,34685.31,45.0,21.0,7.0,4.0,muško,vl,VSS
2138,Hrvatska,60447.84,7394.33,45000.0,25.0,,,4.0,muško,,magisterij
2139,Hrvatska,96948.0,7617.02,45000.0,40.0,16.0,10.0,2.0,f,podstanar,VSS
2140,Hrvatska,99023.45,7772.04,45000.0,32.0,17.0,14.0,1.0,muško,podstanar,VSS
2141,Hrvatska,79048.73,4982.86,38741.11,43.0,19.0,17.0,3.0,muško,vlasnik,SSS
2142,Hrvatska,112514.14,,41441.85,18.0,,5.0,2.0,m,vl,SSS
2143,Hrvatska,81998.89,5983.53,45000.0,34.0,16.0,21.0,2.0,m,podstanar,SSS
2144,Hrvatska,87511.53,8630.37,45000.0,29.0,11.0,11.0,2.0,M,podstanar,magisterij
2145,Hrvatska,81538.56,8889.89,45000.0,39.0,16.0,14.0,3.0,muško,vlasnik,magisterij
2146,Hrvatska,85311.58,7249.18,45000.0,40.0,13.0,27.0,3.0,f,vl,VSS
2147,Hrvatska,63074.5,4142.82,45000.0,28.0,10.0,22.0,,f,vl,SSS
2148,Hrvatska,56198.98,3640.91,45000.0,28.0,9.0,5.0,1.0,muško,podstanar,SSS
2149,Hrvatska,116890.1,10000.0,45000.0,34.0,15.0,17.0,5.0,m,vl,magisterij
2150,Hrvatska,68060.77,4700.17,45000.0,26.0,12.0,23.0,4.0,M,vl,SSS
2151,Hrvatska,65172.15,6982.72,45000.0,43.0,21.0,30.0,2.0,M,vl,VSS
2152,Hrvatska,41932.2,2369.37,45000.0,31.0,12.0,19.0,2.0,,podstanar,SSS
2153,Hrvatska,72220.77,5073.77,45000.0,18.0,10.0,8.0,1.0,m,vlasnik,SSS
2154,Hrvatska,58538.2,,45000.0,31.0,14.0,7.0,1.0,muško,podstanar,VSS
2155,Hrvatska,117840.3,7421.38,28304.76,25.0,10.0,13.0,,muško,vlasnik,SSS
2156,Hrvatska,105196.34,7007.66,,19.0,7.0,18.0,5.0,m,podstanar,SSS
2157,Hrvatska,71236.99,7817.81,45000.0,23.0,10.0,18.0,3.0,M,podstanar,magisterij
2158,Hrvatska,130048.72,10000.0,12200.83,36.0,20.0,7.0,3.0,M,vl,VSS
2159,Hrvatska,104635.31,8383.61,36819.76,,27.0,,3.0,M,vl,VSS
2160,Hrvatska,78503.37,6168.47,45000.0,38.0,20.0,24.0,1.0,muško,podstanar,VSS
2161,Hrvatska,35011.89,2470.63,45000.0,29.0,9.0,3.0,2.0,M,podstanar,SSS
2162,Hrvatska,130818.85,7683.94,28608.44,,19.0,30.0,2.0,muško,podstanar,SSS
2163,Hrvatska,57208.55,3767.92,45000.0,30.0,14.0,5.0,3.0,m,vlasnik,SSS
2164,Hrvatska,52092.03,3480.81,45000.0,28.0,14.0,2.0,3.0,M,podstanar,SSS
2165,Hrvatska,105451.41,7427.39,45000.0,23.0,13.0,2.0,1.0,M,podstanar,
2166,Hrvatska,133795.05,10000.0,25044.98,18.0,9.0,18.0,1.0,m,podstanar,VSS
2167,Hrvatska,112685.46,7260.58,45000.0,31.0,10.0,10.0,2.0,M,podstanar,SSS
2168,Hrvatska,96278.18,7843.24,45000.0,37.0,14.0,28.0,1.0,f,podstanar,VSS
2169,Hrvatska,96895.09,6076.61,45000.0,34.0,16.0,9.0,2.0,m,vl,SSS
2170,Hrvatska,102068.31,6240.52,45000.0,31.0,15.0,11.0,1.0,M,vlasnik,SSS
2171,Hrvatska,100178.57,6833.52,45000.0,26.0,8.0,13.0,4.0,,podstanar,SSS
2172,Hrvatska,90623.83,6904.8,45000.0,41.0,18.0,29.0,4.0,M,,VSS
2173,Hrvatska,87084.02,5598.29,45000.0,22.0,11.0,29.0,3.0,m,vlasnik,SSS
2174,Hrvatska,83748.14,6585.62,45000.0,43.0,16.0,27.0,3.0,muško,podstanar,VSS
2175,Hrvatska,69920.71,6436.22,45000.0,25.0,,17.0,5.0,muško,podstanar,VSS
2176,Hrvatska,79386.5,6193.15,45000.0,27.0,10.0,23.0,1.0,m,vl,SSS
2177,Hrvatska,51140.86,4258.6,45000.0,20.0,10.0,8.0,2.0,M,vlasnik,VSS
2178,Hrvatska,83033.21,7609.04,45000.0,30.0,11.0,14.0,1.0,m,podstanar,magisterij
2179,Hrvatska,65228.18,5786.1,45000.0,45.0,17.0,23.0,2.0,f,vl,VSS
2180,Hrvatska,62928.21,4203.06,45000.0,40.0,16.0,30.0,1.0,muško,vlasnik,SSS
2181,Hrvatska,88597.88,7515.86,45000.0,45.0,20.0,25.0,5.0,M,vl,VSS
2182,Hrvatska,112840.05,8799.51,33570.37,40.0,17.0,2.0,2.0,m,vl,VSS
2183,Hrvatska,103366.33,6790.77,45000.0,24.0,10.0,22.0,3.0,m,podstanar,SSS
2184,Hrvatska,53589.99,3756.42,45000.0,32.0,14.0,10.0,2.0,žensko,podstanar,SSS
2185,Hrvatska,65207.44,4867.38,45000.0,27.0,10.0,9.0,4.0,muško,podstanar,SSS
2186,Hrvatska,103815.42,5943.5,45000.0,48.0,22.0,17.0,3.0,muško,podstanar,SSS
2187,Hrvatska,65350.25,4172.21,45000.0,23.0,3.0,3.0,2.0,m,podstanar,SSS
2188,Hrvatska,80507.34,5474.06,45000.0,44.0,21.0,27.0,1.0,m,vlasnik,SSS
2189,Hrvatska,96001.04,5941.08,45000.0,44.0,20.0,12.0,2.0,M,vl,SSS
2190,Hrvatska,65633.11,8241.13,45000.0,53.0,29.0,29.0,3.0,f,podstanar,
2191,Hrvatska,87107.51,6989.46,45000.0,31.0,10.0,28.0,2.0,muško,podstanar,VSS
2192,Hrvatska,58319.49,6867.32,45000.0,42.0,13.0,5.0,1.0,m,vlasnik,magisterij
2193,Hrvatska,72972.65,6642.85,45000.0,58.0,28.0,26.0,2.0,M,vlasnik,VSS
2194,Hrvatska,91395.64,5797.4,,29.0,13.0,20.0,1.0,f,podstanar,SSS
2195,Hrvatska,53140.13,2619.39,45000.0,20.0,3.0,12.0,3.0,f,vlasnik,SSS
2196,Hrvatska,93809.49,7539.64,45000.0,18.0,2.0,24.0,5.0,M,,VSS
2197,Hrvatska,84607.24,6155.2,45000.0,42.0,24.0,,1.0,m,vlasnik,SSS
2198,Hrvatska,96049.8,6234.87,55340.024240637285,18.0,11.0,19.0,4.0,muško,vlasnik,SSS
2199,Hrvatska,89478.28,5542.0,45000.0,31.0,6.0,4.0,3.0,muško,podstanar,SSS
2200,Hrvatska,112282.81,7948.36,32925.23,39.0,17.0,19.0,5.0,m,podstanar,SSS
2201,Hrvatska,87504.49,5668.25,45000.0,37.0,21.0,13.0,2.0,M,,SSS
2202,Hrvatska,76411.89,4839.05,45000.0,39.0,15.0,12.0,,M,vl,SSS
2203,Hrvatska,87445.95,5904.46,45000.0,37.0,15.0,13.0,2.0,M,podstanar,SSS
2204,Hrvatska,95865.96,8276.44,45000.0,48.0,22.0,7.0,3.0,m,podstanar,VSS
2205,Hrvatska,85977.2,6922.67,45000.0,25.0,8.0,15.0,1.0,M,vl,SSS
2206,Hrvatska,85811.83,7634.41,88134.31545344397,,7.0,12.0,2.0,muško,,VSS
2207,Hrvatska,70960.17,6810.6,45000.0,27.0,,23.0,3.0,,vlasnik,VSS
2208,Hrvatska,71741.98,6029.82,45000.0,43.0,13.0,14.0,3.0,,podstanar,VSS
2209,Hrvatska,56947.89,3283.59,45000.0,44.0,19.0,18.0,1.0,žensko,podstanar,SSS
2210,Hrvatska,119991.53,9530.6,41555.4,40.0,22.0,0.0,1.0,muško,vl,VSS
2211,Hrvatska,60122.74,4061.77,45000.0,47.0,16.0,21.0,2.0,žensko,vlasnik,SSS
2212,Hrvatska,71141.9,4203.54,45000.0,23.0,6.0,1.0,2.0,muško,vl,SSS
2213,Hrvatska,70631.85,6121.14,45000.0,52.0,27.0,17.0,2.0,m,podstanar,VSS
2214,Hrvatska,102898.49,7059.56,43031.77,50.0,25.0,18.0,3.0,,vlasnik,
2215,Hrvatska,79101.01,5453.6,45000.0,42.0,17.0,7.0,3.0,m,vlasnik,SSS
2216,Hrvatska,109954.84,7582.47,45000.0,53.0,29.0,,2.0,muško,podstanar,SSS
2217,Hrvatska,71530.19,4914.16,45000.0,18.0,10.0,22.0,6.0,muško,podstanar,SSS
2218,Hrvatska,90579.88,5785.15,45000.0,30.0,14.0,25.0,4.0,f,vlasnik,
2219,Hrvatska,68293.06,7295.92,45000.0,28.0,,13.0,3.0,m,podstanar,magisterij
2220,Hrvatska,127902.98,7927.39,4704.97,42.0,19.0,25.0,4.0,m,vlasnik,SSS
2221,Hrvatska,61248.03,,45000.0,24.0,10.0,8.0,4.0,m,podstanar,SSS
2222,Hrvatska,91196.41,7586.49,45000.0,43.0,19.0,28.0,1.0,muško,podstanar,VSS
2223,Hrvatska,97675.54,7899.28,45000.0,,26.0,7.0,4.0,muško,podstanar,VSS
2224,Hrvatska,93275.98,8754.0,,42.0,14.0,16.0,6.0,M,podstanar,magisterij
2225,Hrvatska,81294.25,9887.45,45000.0,38.0,13.0,22.0,4.0,M,vlasnik,magisterij
2226,Hrvatska,82403.59,6456.91,45000.0,25.0,11.0,22.0,5.0,muško,podstanar,VSS
2227,Hrvatska,85876.23,8510.66,45000.0,27.0,,23.0,1.0,M,vlasnik,magisterij
2228,Hrvatska,82059.96,5678.58,45000.0,47.0,19.0,15.0,3.0,žensko,vl,SSS
2229,Hrvatska,104277.58,8751.95,45000.0,43.0,15.0,9.0,1.0,f,podstanar,VSS
2230,Hrvatska,129210.46,10000.0,37412.17,35.0,17.0,20.0,4.0,muško,podstanar,
2231,Hrvatska,73850.16,7327.15,45000.0,31.0,13.0,9.0,2.0,muško,podstanar,VSS
2232,Hrvatska,57603.94,7093.34,45000.0,18.0,8.0,24.0,2.0,žensko,vlasnik,magisterij
2233,Hrvatska,83234.36,5020.94,45000.0,24.0,10.0,24.0,1.0,muško,podstanar,SSS
2234,Hrvatska,136594.19,8977.81,20673.75,54.0,26.0,23.0,4.0,muško,vlasnik,SSS
2235,Hrvatska,68926.51,7749.02,45000.0,22.0,12.0,,7.0,žensko,podstanar,magisterij
2236,Hrvatska,117782.34,8886.27,45000.0,37.0,14.0,21.0,3.0,muško,vlasnik,SSS
2237,Hrvatska,118554.02,8704.7,28875.46,45.0,23.0,16.0,3.0,m,vlasnik,VSS
2238,Hrvatska,73928.24,5529.84,45000.0,22.0,4.0,28.0,4.0,m,vl,SSS
2239,Hrvatska,96379.66,8015.27,45000.0,37.0,14.0,15.0,1.0,žensko,podstanar,VSS
2240,Hrvatska,117567.93,10000.0,22462.75,44.0,17.0,14.0,2.0,muško,vlasnik,magisterij
2241,Hrvatska,77417.45,5110.17,,35.0,17.0,21.0,3.0,žensko,podstanar,SSS
2242,Hrvatska,80928.39,4974.01,45000.0,64.0,29.0,13.0,2.0,M,vlasnik,SSS
2243,Hrvatska,73366.38,,45000.0,18.0,7.0,3.0,1.0,m,vlasnik,SSS
2244,Hrvatska,64704.87,7640.87,45000.0,46.0,17.0,3.0,1.0,muško,vl,magisterij
2245,Hrvatska,72014.45,6786.99,45000.0,33.0,13.0,29.0,1.0,muško,podstanar,VSS
2246,Hrvatska,60521.19,4028.09,45000.0,43.0,16.0,1.0,2.0,M,vlasnik,SSS
2247,Hrvatska,85681.67,5412.2,45000.0,39.0,18.0,28.0,2.0,m,vlasnik,SSS
2248,Hrvatska,69600.54,5360.64,45000.0,28.0,8.0,10.0,1.0,,podstanar,VSS
2249,Hrvatska,89675.72,7888.07,41150.79,37.0,21.0,29.0,1.0,m,vl,VSS
2250,Hrvatska,53882.09,3804.08,45000.0,,1.0,3.0,2.0,m,podstanar,SSS
2251,Hrvatska,91617.6,5624.95,45000.0,41.0,16.0,20.0,8.0,m,vl,SSS
2252,Hrvatska,101670.58,8008.75,45000.0,38.0,22.0,28.0,3.0,M,podstanar,VSS
2253,Hrvatska,45125.29,4274.97,45000.0,41.0,16.0,27.0,3.0,m,vl,VSS
2254,Hrvatska,92481.13,8423.92,45000.0,46.0,17.0,20.0,5.0,muško,podstanar,magisterij
2255,Hrvatska,109553.38,6894.72,45000.0,39.0,19.0,,3.0,žensko,podstanar,SSS
2256,Hrvatska,60807.18,4986.9,45000.0,36.0,13.0,20.0,1.0,m,podstanar,VSS
2257,Hrvatska,118451.45,9190.52,40717.66,26.0,9.0,3.0,3.0,m,podstanar,VSS
2258,Hrvatska,93380.38,8856.01,45000.0,28.0,9.0,0.0,4.0,M,podstanar,magisterij
2259,Hrvatska,70899.76,3913.15,45000.0,47.0,29.0,29.0,3.0,M,vl,SSS
2260,Hrvatska,83884.62,,45000.0,49.0,,25.0,5.0,muško,vl,SSS
2261,Hrvatska,96166.54,7037.37,45000.0,33.0,9.0,23.0,4.0,muško,podstanar,SSS
2262,Hrvatska,86520.11,8378.5,45000.0,35.0,20.0,18.0,3.0,,podstanar,magisterij
2263,Hrvatska,95775.12,6521.22,45000.0,26.0,13.0,1.0,1.0,muško,vlasnik,SSS
2264,Hrvatska,66586.53,4647.83,45000.0,47.0,19.0,8.0,3.0,M,podstanar,SSS
2265,Hrvatska,88387.22,7988.02,45000.0,42.0,16.0,22.0,2.0,muško,vl,VSS
2266,Hrvatska,56725.71,3372.41,45000.0,,26.0,24.0,1.0,muško,podstanar,SSS
2267,Hrvatska,82775.48,6064.42,45000.0,26.0,10.0,12.0,1.0,muško,podstanar,SSS
2268,Hrvatska,66921.85,4187.5,45000.0,31.0,7.0,17.0,1.0,m,,SSS
2269,Hrvatska,70289.4,5518.03,45000.0,37.0,21.0,15.0,3.0,M,vlasnik,VSS
2270,Hrvatska,109721.86,9176.86,41935.42,41.0,18.0,15.0,2.0,muško,podstanar,VSS
2271,Hrvatska,106826.2,,35997.08,33.0,20.0,24.0,5.0,muško,podstanar,VSS
2272,Hrvatska,97182.76,10000.0,45000.0,26.0,16.0,9.0,4.0,f,vl,magisterij
2273,Hrvatska,63153.74,3610.39,45000.0,44.0,,8.0,3.0,m,podstanar,SSS
2274,Hrvatska,78671.83,7094.25,45000.0,42.0,22.0,10.0,2.0,žensko,podstanar,VSS
2275,Hrvatska,109261.95,7079.23,45000.0,26.0,10.0,24.0,1.0,f,,SSS
2276,Hrvatska,87834.34,6247.3,45000.0,49.0,17.0,25.0,3.0,f,vl,SSS
2277,Hrvatska,131386.59,8023.86,8066.36,47.0,21.0,28.0,1.0,žensko,vl,SSS
2278,Hrvatska,92866.36,5559.71,45000.0,36.0,17.0,25.0,1.0,muško,podstanar,SSS
2279,Hrvatska,88840.98,5534.79,45000.0,36.0,14.0,3.0,4.0,f,podstanar,
2280,Hrvatska,78817.67,5293.99,45000.0,41.0,17.0,9.0,4.0,žensko,podstanar,SSS
2281,Hrvatska,87670.82,7024.18,45000.0,26.0,14.0,2.0,3.0,žensko,vl,VSS
2282,Hrvatska,81950.6,5792.9,45000.0,35.0,16.0,5.0,1.0,muško,podstanar,SSS
2283,Hrvatska,99162.17,8624.26,45000.0,18.0,5.0,2.0,1.0,f,podstanar,VSS
2284,Hrvatska,104134.05,7242.06,45000.0,44.0,23.0,26.0,1.0,M,podstanar,SSS
2285,Hrvatska,69280.21,5428.07,45000.0,19.0,8.0,8.0,2.0,M,vlasnik,SSS
2286,Hrvatska,58375.34,4099.6,45000.0,50.0,14.0,2.0,1.0,muško,podstanar,SSS
2287,Hrvatska,48275.89,,45000.0,32.0,14.0,17.0,1.0,muško,podstanar,SSS
2288,Hrvatska,95159.83,7025.68,45000.0,33.0,16.0,7.0,1.0,f,vlasnik,SSS
2289,Hrvatska,62932.67,5392.93,45000.0,29.0,12.0,21.0,1.0,m,podstanar,VSS
2290,Hrvatska,41942.19,4751.36,45000.0,32.0,15.0,7.0,1.0,muško,podstanar,VSS
2291,Hrvatska,92771.57,6971.64,27685.94,49.0,21.0,14.0,3.0,žensko,vl,SSS
2292,Hrvatska,134859.99,9219.01,18722.74,18.0,10.0,12.0,1.0,muško,podstanar,SSS
2293,Hrvatska,84878.58,6410.49,45000.0,48.0,17.0,6.0,3.0,m,vlasnik,
2294,Hrvatska,101769.82,6325.55,45000.0,38.0,18.0,18.0,1.0,muško,podstanar,SSS
2295,Hrvatska,86636.59,6437.14,,23.0,16.0,7.0,5.0,muško,vlasnik,
2296,Hrvatska,83022.21,6950.25,45000.0,24.0,7.0,9.0,2.0,muško,vl,VSS
2297,Hrvatska,103381.53,8431.89,45000.0,52.0,22.0,16.0,4.0,muško,podstanar,VSS
2298,Hrvatska,79194.51,7159.05,45000.0,26.0,,0.0,1.0,muško,podstanar,VSS
2299,Hrvatska,90347.85,7871.35,45000.0,23.0,10.0,12.0,3.0,M,podstanar,VSS
2300,Hrvatska,91433.96,6235.0,45000.0,,18.0,28.0,3.0,f,podstanar,SSS
2301,Hrvatska,71638.19,4671.55,45000.0,38.0,18.0,25.0,4.0,m,podstanar,SSS
2302,Hrvatska,104840.85,6833.06,45000.0,26.0,14.0,12.0,4.0,muško,podstanar,SSS
2303,Hrvatska,81500.8,7362.34,45000.0,37.0,18.0,23.0,3.0,muško,podstanar,VSS
2304,Hrvatska,69885.1,7935.79,45000.0,25.0,5.0,15.0,1.0,žensko,vl,magisterij
2305,Hrvatska,95730.2,6253.36,45000.0,,24.0,28.0,5.0,f,vlasnik,SSS
2306,Hrvatska,67030.64,5009.77,45000.0,46.0,23.0,8.0,3.0,muško,vl,SSS
2307,Hrvatska,85563.62,,45000.0,,20.0,9.0,3.0,muško,podstanar,SSS
2308,Hrvatska,84817.62,5228.68,45000.0,39.0,18.0,5.0,3.0,M,vlasnik,SSS
2309,Hrvatska,106717.91,6735.04,32780.22,53.0,26.0,4.0,3.0,M,vlasnik,SSS
2310,Hrvatska,94493.96,7310.23,45000.0,35.0,19.0,1.0,2.0,m,vlasnik,VSS
2311,Hrvatska,84499.46,,45000.0,23.0,15.0,10.0,1.0,M,podstanar,magisterij
2312,Hrvatska,101355.33,7373.88,41084.63,39.0,15.0,8.0,3.0,M,vl,SSS
2313,Hrvatska,112804.15,7117.73,39435.12,56.0,30.0,,3.0,f,vlasnik,SSS
2314,Hrvatska,96156.21,6504.65,44378.54,25.0,10.0,7.0,3.0,muško,podstanar,SSS
2315,Hrvatska,85207.05,5352.13,45000.0,31.0,13.0,8.0,7.0,f,podstanar,SSS
2316,Hrvatska,58763.28,,45000.0,39.0,12.0,8.0,4.0,muško,vl,SSS
2317,Hrvatska,63697.73,4991.49,45000.0,34.0,13.0,7.0,2.0,M,podstanar,VSS
2318,Hrvatska,78895.51,5149.43,45000.0,25.0,7.0,11.0,1.0,,vlasnik,SSS
2319,Hrvatska,72809.76,7757.13,45000.0,,19.0,25.0,1.0,m,podstanar,magisterij
2320,Hrvatska,81260.57,7187.52,45000.0,58.0,24.0,7.0,,M,vl,VSS
2321,Hrvatska,86133.0,7353.84,45000.0,12.0,15.0,2.0,1.0,muško,podstanar,VSS
2322,Hrvatska,95593.86,5773.73,45000.0,26.0,10.0,12.0,4.0,muško,podstanar,SSS
2323,Hrvatska,83590.02,7614.77,45000.0,20.0,8.0,18.0,,m,podstanar,VSS
2324,Hrvatska,94730.03,6420.49,45000.0,38.0,12.0,1.0,3.0,m,vlasnik,SSS
2325,Hrvatska,86289.49,5851.83,45000.0,46.0,17.0,16.0,3.0,muško,podstanar,SSS
2326,Hrvatska,45490.67,3028.12,45000.0,40.0,18.0,15.0,2.0,f,vlasnik,SSS
2327,Hrvatska,66213.29,7155.34,45000.0,35.0,12.0,3.0,4.0,muško,podstanar,magisterij
2328,Hrvatska,82118.25,5583.45,45000.0,29.0,16.0,17.0,1.0,m,podstanar,SSS
2329,Hrvatska,60806.11,4291.53,45000.0,24.0,10.0,13.0,2.0,muško,podstanar,SSS
2330,Hrvatska,96998.57,5593.12,45000.0,43.0,21.0,29.0,1.0,m,podstanar,SSS
2331,Hrvatska,115615.02,7438.29,45000.0,44.0,25.0,1.0,4.0,muško,podstanar,SSS
2332,Hrvatska,109375.24,7164.21,45000.0,20.0,8.0,,1.0,m,podstanar,SSS
2333,Hrvatska,80731.14,5510.16,45000.0,51.0,22.0,26.0,4.0,muško,vl,SSS
2334,Hrvatska,114814.52,9750.96,45000.0,,22.0,26.0,9.0,muško,podstanar,VSS
2335,Hrvatska,87973.35,5479.02,45000.0,49.0,,20.0,1.0,M,podstanar,SSS
2336,Hrvatska,78258.28,6468.24,45000.0,22.0,8.0,19.0,2.0,M,podstanar,VSS
2337,Hrvatska,72731.95,6092.53,45000.0,21.0,12.0,16.0,3.0,muško,podstanar,VSS
2338,Hrvatska,78950.61,4862.61,45000.0,34.0,14.0,30.0,2.0,muško,podstanar,SSS
2339,Hrvatska,77236.46,6475.5,45000.0,40.0,18.0,14.0,2.0,žensko,podstanar,VSS
2340,Hrvatska,88408.32,7779.29,45000.0,,25.0,24.0,3.0,muško,podstanar,VSS
2341,Hrvatska,88211.48,6853.85,45000.0,42.0,,29.0,1.0,f,vl,VSS
2342,Hrvatska,85060.92,7384.64,45000.0,33.0,15.0,19.0,3.0,m,podstanar,VSS
2343,Hrvatska,93738.76,6898.3,45000.0,25.0,14.0,4.0,2.0,muško,podstanar,VSS
2344,Hrvatska,108812.93,6973.53,32090.27,47.0,23.0,6.0,1.0,M,vlasnik,SSS
2345,Hrvatska,103991.08,8267.99,41495.89,25.0,11.0,17.0,2.0,žensko,,VSS
2346,Hrvatska,55302.04,4524.23,45000.0,51.0,22.0,23.0,2.0,muško,podstanar,SSS
2347,Hrvatska,33921.58,3624.04,45000.0,32.0,13.0,10.0,3.0,m,vlasnik,VSS
2348,Hrvatska,103686.4,5811.8,,51.0,26.0,17.0,2.0,m,podstanar,SSS
2349,Hrvatska,57662.43,4344.72,45000.0,42.0,19.0,26.0,3.0,f,podstanar,VSS
2350,Hrvatska,80504.69,,45000.0,34.0,14.0,25.0,2.0,M,podstanar,SSS
2351,Hrvatska,61597.74,5913.4,45000.0,,13.0,4.0,5.0,muško,podstanar,VSS
2352,Hrvatska,48960.39,4951.75,45000.0,32.0,14.0,12.0,3.0,muško,podstanar,VSS
2353,Hrvatska,95829.25,9472.4,45000.0,39.0,15.0,27.0,5.0,muško,podstanar,magisterij
